original_csv_line,subject_id,constant_fit_mean,ridge_1,ridge_100,knn_5,knn_25,hist_gradient_boosting
5768,42,1.4202386021505369,4.3984275396786643,3.9822223093420952,2.3635999999999981,3.4359000000000002,8.763417655328622
5769,42,0.99723860215053506,0.84105332876461247,0.86119808606183312,2.9212000000000025,0.72599999999999909,2.2523494955925862
5770,42,0.50023860215053517,1.6277916287425818,1.6983687033802433,0.29920000000000258,0.25908000000000087,2.5188642766375153
5771,42,0.073761397849462895,1.5381958187663827,1.2839776101098437,3.8453999999999979,1.1801279999999963,4.5664113533360116
5772,42,0.49676139784946471,1.948244082015762,1.5697524584251745,0.50756000000000157,0.23085600000000284,0.2296769616315153
5773,42,0.9937613978494646,4.2200706926161722,3.8615452264974266,7.1485999999999983,5.348279999999999,0.9396647039349979
5774,42,1.4867613978494632,1.8625638693795743,1.5005364794923821,2.2870999999999988,2.6971680000000013,1.847058514412506
5775,42,1.9747613978494627,3.7032669729708836,2.9695424519238856,9.8636000000000017,8.0872000000000028,7.3582455470279733
5776,42,2.4687613978494625,3.9293833963526872,3.9113447302158164,5.6474000000000011,4.666400000000003,1.5137468578350237
5777,42,3.2567613978494627,4.0403160866573877,3.7307409725094516,5.8925999999999981,1.4878279999999968,6.5142363405328538
5778,42,2.9557613978494643,2.8705699109832885,2.6695252650986774,1.0797999999999988,3.7448799999999984,4.0182772023313227
5779,42,2.3547613978494653,6.0953365392400123,5.5382447246438602,8.7817999999999969,5.1256800000000027,6.5597268130337767
5780,42,1.9037613978494647,0.10081610465082136,0.66392258171591578,6.8376000000000019,4.1085999999999991,8.1911444296464957
5781,42,1.4487613978494629,3.69168088977408,3.8107836518744236,0.49234000000000577,0.21451599999999971,3.5859950205555648
5782,42,1.0047613978494638,0.54158108486654655,0.79309551946608892,4.4372000000000007,1.6384800000000013,4.0687903901608706
5783,42,0.54476139784946298,1.0337496178185468,0.55909953679264035,0.66837999999999553,5.2298679999999997,3.8911826745504712
5784,42,0.10176139784946514,1.6828987833342168,1.6961132211054952,7.1712000000000025,2.6841200000000036,1.1080063728769218
5785,42,0.35723860215053449,1.667485941055812,1.6778241881749523,7.2834000000000003,3.7721120000000035,4.862367197079891
5786,42,0.80923860215053622,0.72221710741394318,0.13739963135359545,3.7201999999999984,2.2544080000000015,1.2925522887864318
5787,42,1.2602386021505367,0.94987699776682533,0.87061150101663642,4.5544000000000011,1.7672799999999995,0.28816536765728884
5788,42,2.1652386021505343,3.1834148761584018,3.3242490443242545,1.6161999999999992,0.050399999999999778,1.0376793337322461
5789,42,2.6162386021505348,3.7136988581404111,4.0846416547654378,0.72239999999999682,3.9338399999999965,6.5800736489204183
5790,42,2.9802386021505356,4.4658503344434735,3.8295225189680515,3.7830000000000013,0.13795999999999964,1.0421902421336071
5791,42,2.4702386021505376,4.4329841125373797,4.3196214498465473,1.9946000000000019,3.181759999999997,2.7058336345337963
5792,42,2.0472386021505358,2.3147231224029561,2.1107467547099716,4.3571999999999989,2.784399999999998,3.4081290522471619
5793,42,1.4202386021505369,4.6647380739470066,4.3591846798601175,8.2881600000000013,4.6165519999999987,3.8409237088348398
5794,42,0.99723860215053506,6.1134070790577582,5.4456247985502273,8.9765999999999995,7.0934640000000009,5.6717271309089412
5795,42,0.50023860215053517,2.6595301632444759,2.2264948517137739,0.87340000000000018,2.9674000000000014,4.0701608223309158
5796,42,0.073761397849462895,2.5952179539875573,2.0878165935942583,3.7665999999999968,0.6241000000000021,0.44903380301933993
5797,42,0.49676139784946471,0.30081167992224778,0.12239743731610631,4.4489999999999981,2.0523920000000011,4.2523430057184228
